id,lead_code,suggested_action,TARGET,total_due,dpd_bucket,state,wa_msgs_sent,wa_msgs_read,wa_msgs_failed,wa_unique_responses,bot_calls,bot_answered,bot_avg_duration,human_calls,human_answered,human_avg_duration,field_visits,met_customer,door_locked,shifted,sms_sent,sms_failed
15418,LDSMFG_115417,ACTION_HUMAN_CALL,0.64,15588,60-90,Maharashtra,3.0,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15419,LDSMFG_115418,ACTION_DIGITAL,0.45,398658,30-60,Maharashtra,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15420,LDSMFG_115419,ACTION_HUMAN_CALL,0.2,372424,30-60,Karnataka,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15421,LDSMFG_115420,ACTION_DIGITAL,0.82,475555,60-90,Karnataka,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15422,LDSMFG_115421,ACTION_BOT,0.38,307865,60-90,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0
15423,LDSMFG_115422,ACTION_HUMAN_CALL,0.15,173217,30-60,Tamil Nadu,2.0,0.0,1.0,0.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15424,LDSMFG_115423,ACTION_FIELD,0.44,277743,180+,Tamil Nadu,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,236.0,1.0,1.0,0.0,0.0,0.0,0.0
15425,LDSMFG_115424,ACTION_FIELD,0.47,339738,60-90,Tamil Nadu,3.0,1.0,0.0,1.0,1.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15426,LDSMFG_115425,ACTION_BOT,0.62,480958,30-60,Maharashtra,5.0,3.0,0.0,0.0,1.0,1.0,170.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15427,LDSMFG_115426,ACTION_HUMAN_CALL,0.28,213502,90-180,Karnataka,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15428,LDSMFG_115427,ACTION_HUMAN_CALL,0.67,139011,60-90,Maharashtra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15429,LDSMFG_115428,ACTION_HUMAN_CALL,0.07,257856,60-90,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15430,LDSMFG_115429,ACTION_DIGITAL,0.43,289293,90-180,Delhi,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15431,LDSMFG_115430,ACTION_BOT,0.27,394760,30-60,Tamil Nadu,1.0,1.0,0.0,0.0,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15432,LDSMFG_115431,ACTION_DIGITAL,0.54,202639,60-90,Delhi,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,1.0,0.0,0.0,1.0,0.0,0.0
15433,LDSMFG_115432,ACTION_HUMAN_CALL,0.2,146280,90-180,UP,3.0,1.0,0.0,0.0,1.0,0.0,250.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
15434,LDSMFG_115433,ACTION_DIGITAL,0.69,202170,60-90,UP,3.0,1.0,0.0,0.0,1.0,0.0,268.0,1.0,1.0,274.0,1.0,0.0,1.0,0.0,0.0,0.0
15435,LDSMFG_115434,ACTION_HUMAN_CALL,0.47,376178,30-60,Karnataka,4.0,2.0,1.0,1.0,1.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15436,LDSMFG_115435,ACTION_HUMAN_CALL,0.58,185564,90-180,Delhi,2.0,1.0,0.0,0.0,1.0,0.0,124.0,1.0,1.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
15437,LDSMFG_115436,ACTION_DIGITAL,0.29,25951,180+,Karnataka,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,240.0,1.0,1.0,0.0,0.0,0.0,0.0
15438,LDSMFG_115437,ACTION_FIELD,0.36,184992,90-180,Karnataka,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15439,LDSMFG_115438,ACTION_HUMAN_CALL,0.65,51766,90-180,Tamil Nadu,2.0,1.0,0.0,1.0,1.0,0.0,160.0,2.0,1.0,180.5,0.0,0.0,0.0,0.0,0.0,0.0
15440,LDSMFG_115439,ACTION_BOT,0.2,324158,30-60,UP,3.0,1.0,1.0,0.0,1.0,0.0,293.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
15441,LDSMFG_115440,ACTION_FIELD,0.4,164423,30-60,Delhi,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
15442,LDSMFG_115441,ACTION_DIGITAL,0.71,482432,30-60,Delhi,3.0,2.0,0.0,1.0,2.0,1.0,239.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0
15443,LDSMFG_115442,ACTION_BOT,0.32,447602,90-180,Maharashtra,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,1.0,0.0,1.0,0.0,0.0,0.0
15444,LDSMFG_115443,ACTION_HUMAN_CALL,0.25,92122,180+,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15445,LDSMFG_115444,ACTION_FIELD,0.38,276452,90-180,Karnataka,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0
15446,LDSMFG_115445,ACTION_HUMAN_CALL,0.47,326396,30-60,Tamil Nadu,2.0,1.0,0.0,1.0,1.0,0.0,242.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
15447,LDSMFG_115446,ACTION_BOT,0.5,473361,60-90,UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0
15448,LDSMFG_115447,ACTION_HUMAN_CALL,0.36,493247,180+,Maharashtra,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15449,LDSMFG_115448,ACTION_FIELD,0.52,88211,30-60,Delhi,0.0,0.0,0.0,0.0,1.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15450,LDSMFG_115449,ACTION_DIGITAL,0.56,426280,60-90,UP,2.0,1.0,1.0,0.0,1.0,0.0,216.0,1.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
15451,LDSMFG_115450,ACTION_DIGITAL,0.32,452095,180+,Karnataka,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
15452,LDSMFG_115451,ACTION_BOT,0.12,131534,90-180,Maharashtra,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15453,LDSMFG_115452,ACTION_BOT,0.32,13720,30-60,Tamil Nadu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,205.5,0.0,0.0,0.0,0.0,0.0,0.0
15454,LDSMFG_115453,ACTION_FIELD,0.69,393348,30-60,Delhi,2.0,0.0,0.0,0.0,1.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15455,LDSMFG_115454,ACTION_DIGITAL,0.61,441156,60-90,Maharashtra,0.0,0.0,0.0,0.0,2.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15456,LDSMFG_115455,ACTION_FIELD,0.47,84993,180+,Tamil Nadu,2.0,2.0,0.0,0.0,1.0,0.0,67.0,1.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0
15457,LDSMFG_115456,ACTION_HUMAN_CALL,0.1,466691,60-90,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,122.5,1.0,0.0,0.0,1.0,0.0,0.0
15458,LDSMFG_115457,ACTION_DIGITAL,0.45,314257,60-90,Delhi,2.0,1.0,0.0,0.0,3.0,0.0,175.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15459,LDSMFG_115458,ACTION_BOT,0.53,316070,90-180,Karnataka,2.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15460,LDSMFG_115459,ACTION_BOT,0.29,436419,60-90,UP,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0
15461,LDSMFG_115460,ACTION_BOT,0.66,224973,60-90,Maharashtra,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
15462,LDSMFG_115461,ACTION_DIGITAL,0.84,403608,30-60,Maharashtra,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,120.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0
15463,LDSMFG_115462,ACTION_HUMAN_CALL,0.24,30905,30-60,Karnataka,1.0,0.0,0.0,0.0,2.0,0.0,181.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15464,LDSMFG_115463,ACTION_FIELD,0.38,209580,30-60,Delhi,1.0,1.0,0.0,0.0,1.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15465,LDSMFG_115464,ACTION_DIGITAL,0.56,55385,30-60,Maharashtra,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
15466,LDSMFG_115465,ACTION_FIELD,0.36,35653,90-180,Tamil Nadu,5.0,2.0,2.0,2.0,2.0,0.0,246.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15467,LDSMFG_115466,ACTION_FIELD,0.43,96865,30-60,Karnataka,4.0,2.0,0.0,0.0,1.0,1.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15468,LDSMFG_115467,ACTION_BOT,0.49,482936,30-60,Delhi,5.0,0.0,1.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15469,LDSMFG_115468,ACTION_DIGITAL,0.34,130813,60-90,UP,4.0,4.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15470,LDSMFG_115469,ACTION_HUMAN_CALL,0.4,150871,60-90,Delhi,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
15471,LDSMFG_115470,ACTION_FIELD,0.4,196175,60-90,Maharashtra,3.0,2.0,0.0,1.0,1.0,0.0,250.0,1.0,0.0,214.0,1.0,1.0,0.0,0.0,0.0,0.0
15472,LDSMFG_115471,ACTION_FIELD,0.33,253535,60-90,Maharashtra,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15473,LDSMFG_115472,ACTION_DIGITAL,0.22,20052,30-60,Delhi,4.0,0.0,1.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15474,LDSMFG_115473,ACTION_BOT,0.07,142116,30-60,UP,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
15475,LDSMFG_115474,ACTION_DIGITAL,0.39,155943,30-60,UP,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15476,LDSMFG_115475,ACTION_DIGITAL,0.39,225375,180+,Karnataka,4.0,2.0,0.0,1.0,2.0,1.0,58.0,2.0,2.0,225.5,1.0,1.0,0.0,0.0,0.0,0.0
15477,LDSMFG_115476,ACTION_DIGITAL,0.57,418450,60-90,Delhi,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15478,LDSMFG_115477,ACTION_DIGITAL,0.79,26381,30-60,UP,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
15479,LDSMFG_115478,ACTION_DIGITAL,0.49,153346,60-90,Tamil Nadu,5.0,2.0,0.0,1.0,1.0,0.0,290.0,2.0,2.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0
15480,LDSMFG_115479,ACTION_BOT,0.35,248234,60-90,Tamil Nadu,2.0,1.0,1.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15481,LDSMFG_115480,ACTION_FIELD,0.42,486056,30-60,Karnataka,4.0,2.0,0.0,1.0,1.0,1.0,30.0,1.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
15482,LDSMFG_115481,ACTION_FIELD,0.39,261017,90-180,Tamil Nadu,3.0,3.0,0.0,0.0,1.0,0.0,237.0,3.0,2.0,166.33333333333334,1.0,0.0,1.0,0.0,0.0,0.0
15483,LDSMFG_115482,ACTION_BOT,0.52,350252,30-60,UP,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15484,LDSMFG_115483,ACTION_HUMAN_CALL,0.16,240020,30-60,Delhi,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15485,LDSMFG_115484,ACTION_BOT,0.34,54892,180+,Karnataka,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15486,LDSMFG_115485,ACTION_BOT,0.23,186593,30-60,UP,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0
15487,LDSMFG_115486,ACTION_FIELD,0.42,358645,60-90,Delhi,0.0,0.0,0.0,0.0,1.0,0.0,210.0,1.0,1.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0
15488,LDSMFG_115487,ACTION_HUMAN_CALL,0.74,219992,30-60,Karnataka,2.0,0.0,0.0,0.0,1.0,0.0,277.0,1.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
15489,LDSMFG_115488,ACTION_HUMAN_CALL,0.19,350535,60-90,UP,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
15490,LDSMFG_115489,ACTION_DIGITAL,0.37,285064,30-60,UP,3.0,3.0,0.0,1.0,1.0,0.0,292.0,2.0,0.0,203.0,1.0,0.0,1.0,0.0,0.0,0.0
15491,LDSMFG_115490,ACTION_HUMAN_CALL,0.35,283846,30-60,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0
15492,LDSMFG_115491,ACTION_BOT,0.57,261216,30-60,Delhi,2.0,2.0,0.0,0.0,1.0,1.0,163.0,3.0,2.0,177.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
15493,LDSMFG_115492,ACTION_HUMAN_CALL,0.45,269038,90-180,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
15494,LDSMFG_115493,ACTION_BOT,0.11,298129,180+,Maharashtra,3.0,2.0,0.0,0.0,1.0,0.0,255.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15495,LDSMFG_115494,ACTION_FIELD,0.38,164359,30-60,UP,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
15496,LDSMFG_115495,ACTION_HUMAN_CALL,0.65,263771,30-60,Maharashtra,5.0,1.0,1.0,0.0,1.0,1.0,193.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15497,LDSMFG_115496,ACTION_BOT,0.46,130702,60-90,Karnataka,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15498,LDSMFG_115497,ACTION_HUMAN_CALL,0.69,78527,60-90,Delhi,3.0,2.0,0.0,0.0,3.0,0.0,161.0,3.0,1.0,186.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0
15499,LDSMFG_115498,ACTION_HUMAN_CALL,0.25,151511,60-90,Maharashtra,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500,LDSMFG_115499,ACTION_FIELD,0.37,395820,90-180,Tamil Nadu,1.0,0.0,1.0,0.0,1.0,0.0,68.0,2.0,1.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0
15501,LDSMFG_115500,ACTION_HUMAN_CALL,0.42,230692,90-180,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15502,LDSMFG_115501,ACTION_HUMAN_CALL,0.5,309379,30-60,Karnataka,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
15503,LDSMFG_115502,ACTION_HUMAN_CALL,0.27,163731,30-60,Delhi,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15504,LDSMFG_115503,ACTION_DIGITAL,0.26,292120,90-180,Karnataka,4.0,3.0,0.0,0.0,1.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,LDSMFG_115504,ACTION_HUMAN_CALL,0.8,240311,60-90,Maharashtra,2.0,1.0,0.0,0.0,2.0,1.0,121.0,2.0,0.0,212.0,1.0,1.0,0.0,0.0,0.0,0.0
15506,LDSMFG_115505,ACTION_DIGITAL,0.5,349787,180+,Tamil Nadu,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0
15507,LDSMFG_115506,ACTION_HUMAN_CALL,0.31,203937,60-90,Maharashtra,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,227.0,1.0,0.0,0.0,1.0,0.0,0.0
15508,LDSMFG_115507,ACTION_DIGITAL,0.75,374775,60-90,Delhi,1.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15509,LDSMFG_115508,ACTION_DIGITAL,0.45,204378,60-90,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,213.33333333333331,1.0,1.0,0.0,0.0,0.0,0.0
15510,LDSMFG_115509,ACTION_FIELD,0.43,61697,30-60,Delhi,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15511,LDSMFG_115510,ACTION_DIGITAL,0.47,75382,30-60,Karnataka,1.0,1.0,0.0,0.0,1.0,0.0,182.0,2.0,0.0,141.5,0.0,0.0,0.0,0.0,0.0,0.0
15512,LDSMFG_115511,ACTION_BOT,0.67,283795,180+,Tamil Nadu,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
15513,LDSMFG_115512,ACTION_BOT,0.05,185116,30-60,Maharashtra,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15514,LDSMFG_115513,ACTION_HUMAN_CALL,0.61,19633,30-60,Delhi,3.0,2.0,0.0,1.0,1.0,0.0,199.0,1.0,1.0,149.0,1.0,1.0,0.0,0.0,0.0,0.0
15515,LDSMFG_115514,ACTION_DIGITAL,0.35,84164,60-90,Tamil Nadu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
15516,LDSMFG_115515,ACTION_HUMAN_CALL,0.23,267713,60-90,Delhi,2.0,2.0,0.0,0.0,1.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15517,LDSMFG_115516,ACTION_BOT,0.31,458116,30-60,Karnataka,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15518,LDSMFG_115517,ACTION_BOT,0.29,334653,60-90,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
15519,LDSMFG_115518,ACTION_FIELD,0.37,128425,30-60,Tamil Nadu,1.0,1.0,0.0,0.0,1.0,0.0,66.0,2.0,0.0,116.5,0.0,0.0,0.0,0.0,0.0,0.0
15520,LDSMFG_115519,ACTION_DIGITAL,0.79,368270,90-180,Delhi,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
15521,LDSMFG_115520,ACTION_DIGITAL,0.87,255220,90-180,Tamil Nadu,5.0,3.0,0.0,1.0,2.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15522,LDSMFG_115521,ACTION_DIGITAL,0.58,394666,180+,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
15523,LDSMFG_115522,ACTION_FIELD,0.35,300182,90-180,Karnataka,2.0,0.0,0.0,1.0,2.0,0.0,190.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15524,LDSMFG_115523,ACTION_HUMAN_CALL,0.45,185160,90-180,Tamil Nadu,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
15525,LDSMFG_115524,ACTION_FIELD,0.26,209249,90-180,UP,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
15526,LDSMFG_115525,ACTION_FIELD,0.74,210538,30-60,UP,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15527,LDSMFG_115526,ACTION_DIGITAL,0.68,470432,30-60,Delhi,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,146.5,0.0,0.0,0.0,0.0,0.0,0.0
15528,LDSMFG_115527,ACTION_DIGITAL,0.72,202865,60-90,UP,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
15529,LDSMFG_115528,ACTION_DIGITAL,0.5,472002,180+,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
15530,LDSMFG_115529,ACTION_HUMAN_CALL,0.39,305282,60-90,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0
15531,LDSMFG_115530,ACTION_FIELD,0.42,461526,30-60,Karnataka,2.0,1.0,0.0,0.0,1.0,0.0,251.0,1.0,1.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0
15532,LDSMFG_115531,ACTION_BOT,0.75,426973,180+,Tamil Nadu,3.0,2.0,1.0,2.0,1.0,1.0,261.0,1.0,0.0,236.0,1.0,0.0,0.0,1.0,0.0,0.0
15533,LDSMFG_115532,ACTION_BOT,0.36,206466,90-180,UP,1.0,1.0,0.0,0.0,2.0,0.0,113.5,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
15534,LDSMFG_115533,ACTION_HUMAN_CALL,0.19,477243,90-180,Delhi,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
15535,LDSMFG_115534,ACTION_BOT,0.54,489046,90-180,Karnataka,3.0,3.0,0.0,1.0,1.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15536,LDSMFG_115535,ACTION_FIELD,0.48,192223,60-90,Delhi,2.0,2.0,0.0,0.0,3.0,2.0,211.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15537,LDSMFG_115536,ACTION_BOT,0.38,377884,30-60,Maharashtra,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,176.5,1.0,1.0,0.0,0.0,0.0,0.0
15538,LDSMFG_115537,ACTION_BOT,0.62,116174,30-60,Tamil Nadu,1.0,0.0,0.0,0.0,1.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15539,LDSMFG_115538,ACTION_HUMAN_CALL,0.77,316416,180+,Tamil Nadu,3.0,2.0,0.0,0.0,3.0,2.0,93.0,2.0,0.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0
15540,LDSMFG_115539,ACTION_FIELD,0.4,142980,30-60,UP,3.0,1.0,0.0,0.0,1.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15541,LDSMFG_115540,ACTION_HUMAN_CALL,0.47,409060,90-180,Maharashtra,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15542,LDSMFG_115541,ACTION_FIELD,0.35,318599,60-90,Delhi,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15543,LDSMFG_115542,ACTION_BOT,0.55,73447,180+,Maharashtra,1.0,0.0,0.0,0.0,1.0,1.0,93.0,1.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
15544,LDSMFG_115543,ACTION_DIGITAL,0.38,210599,60-90,Tamil Nadu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
15545,LDSMFG_115544,ACTION_BOT,0.23,344252,60-90,Maharashtra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,231.0,1.0,0.0,1.0,0.0,0.0,0.0
15546,LDSMFG_115545,ACTION_BOT,0.44,441282,30-60,Karnataka,3.0,2.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0
15547,LDSMFG_115546,ACTION_FIELD,0.45,231301,30-60,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,165.5,1.0,0.0,1.0,0.0,0.0,0.0
